t_s,P_ufv_pu,Q_ufv_pu,id_ufv_ref_pu,id_ufv_pu,iq_ufv_ref_pu,iq_ufv_pu,vd_ufv_pu,vq_ufv_pu,vd_rede_pu,vq_rede_pu,vbus2_pu,ang_g1_rad,pe_g1_pu,ang_g3_rad,pe_g3_pu
0.04469,0.77128829581493,-0.0414570232988436,1,0.987249716799909,0,0.0139720316469991,0.978984410141947,0.014949495819033,0.979315669167065,-0.0191017977846418,0.962433600812611,15.2663527481461,0.503909508030968,16.0333879475501,0.800792051878982
0.044695,0.771084821422743,-0.0410312643168079,1,0.987273822436817,0,0.0121499185528994,0.978870397926668,0.0152254073180845,0.979278746546437,-0.0209092112998444,0.962325722009948,15.2682357876753,0.503915296431326,16.0352679627707,0.800833134324933
0.0447,0.770874429664437,-0.0405688965018613,1,0.987294524945109,0,0.0103316021631043,0.978749966042491,0.01554117298196,0.97923857649028,-0.0227127468183273,0.962212232182606,15.2701188270492,0.503921249949445,16.0371479777062,0.800874462824896
0.044705,0.770657518521759,-0.0400735775936051,1,0.987311845493123,0,0.00851708511222895,0.978623774219621,0.0158953410444028,0.979195180074755,-0.0245124024345039,0.962093794829697,15.272001866268,0.503927371368671,16.0390279923563,0.800916033835092
0.04471,0.770434489701961,-0.0395488466371789,1,0.987325805188963,0,0.00670636994302056,0.978492456357737,0.0162864915596462,0.979148578313238,-0.0263081763318631,0.961971051092416,15.2738849053315,0.503933663424386,16.040908006721,0.800957843895235
0.044715,0.770205748432753,-0.0389981254546394,1,0.987336425080278,0,0.00489945910705568,0.978356621175012,0.016713236128315,0.979098792156121,-0.0281000667822711,0.961844619904814,15.2757679442398,0.503940128800442,16.0427880208001,0.80099988962979
0.04472,0.769971703219868,-0.0384247201797902,1,0.987343726154055,0,0.00309635496543658,0.978216852850462,0.0171742176048147,0.979045842490627,-0.0298880721452732,0.961715098174309,15.2776509829929,0.50394677012578,16.0446680345936,0.801042167748732
0.044725,0.769819122120407,-0.0379170796229945,1,0.987347729336402,0,0.0012970597894831,0.978182557584729,0.0176084237971919,0.978989750140624,-0.0316721908674012,0.961688979082612,15.2795340215907,0.503953589970863,16.0465480481014,0.801084675048488
0.04473,0.769747679788853,-0.0374728833931256,1,0.987348455492348,0,-0.000498424238578242,0.978249803242301,0.0180162472409931,0.978930535866446,-0.0334524214814831,0.96176236766382,15.2814170600333,0.503960590844305,16.0484280613233,0.801127408412607
0.044735,0.769668177957645,-0.0371673502425133,1,0.987345925425644,0,-0.00229009502492355,0.978308461543175,0.0183340236704705,0.978868220364721,-0.0352287626059522,0.961825819987277,15.2833000983206,0.503967775189542,16.0503080742593,0.801170364812323
0.04474,0.769580514224597,-0.0369915145729218,1,0.987340159878574,0,-0.00407795056344728,0.978358532390758,0.0185651513267085,0.978802824268199,-0.0370012129441614,0.961879313541669,15.2851831364526,0.503975145381414,16.0521880869092,0.801213541307104
0.044745,0.769484532889761,-0.0369367165185964,1,0.987331179531757,0,-0.00586198893507983,0.978399965876829,0.0187129177527213,0.978734368145593,-0.038769771283701,0.961922801082708,15.2870661744293,0.50398270372292,16.054068099273,0.801256935044966
0.04475,0.769380086703794,-0.0369945432611247,1,0.987319005003974,0,-0.00764220830710639,0.978432735594304,0.0187805446393123,0.978662872501413,-0.040534436495717,0.961956280587179,15.2889492122508,0.503990452441981,16.0559481113505,0.801300543262768
0.044755,0.76926703146552,-0.0371568337493036,1,0.987303656851982,0,-0.00941860693248858,0.978456828640641,0.0187711825402286,0.978588357775821,-0.0422952075342323,0.961979782630041,15.2908322499169,0.503998393688357,16.0578281231417,0.801344363286273
0.04476,0.76914522776896,-0.0374156763051925,1,0.987285155570348,0,-0.011191183149189,0.978472244782398,0.0186879112003526,0.978510844344475,-0.0440520834354719,0.961993367058914,15.2927152874277,0.504006529530389,16.0597081346463,0.801388392530289
0.044765,0.769014542673712,-0.0377634059237367,1,0.987263521591274,0,-0.0129599353795,0.978478995833942,0.0185337400735141,0.978430352518385,-0.0458050633171905,0.961997120065603,15.2945983247831,0.504014861952011,16.0615881458644,0.801432628498391
0.04477,0.768874851156306,-0.0381926014179759,1,0.987238775284438,0,-0.0147248621293709,0.97847710505478,0.0183116089085165,0.978346902543777,-0.0475541463780018,0.961991151451146,15.2964813619832,0.504023392849824,16.0634681567959,0.801477068782975
0.044775,0.768726037355155,-0.0386960824195328,1,0.987210936956831,0,-0.0164859619877413,0.978466606562357,0.0180243883958953,0.978260514601954,-0.0492993318967103,0.961975592072288,15.298364399028,0.504032124030162,16.0653481674405,0.80152171106471
0.04478,0.768657555902535,-0.0391920149719178,1,0.987180026852609,0,-0.0182432336258762,0.978554911306223,0.0177371885086267,0.97817120880917,-0.0510406192316485,0.962057221366864,15.3002474359174,0.504041057206173,16.0672281777982,0.801566553112271
0.044785,0.768669033334284,-0.0396801865699872,1,0.987146065152937,0,-0.0199966757967033,0.978738309967705,0.0174498048542444,0.978079005216498,-0.0527780078200138,0.962232391680555,15.3021304726514,0.504050193995207,16.069108187869,0.801611592781649
0.04479,0.768675252598674,-0.0400718483286059,1,0.987109071975851,0,-0.021746287334153,0.978905813863939,0.01722429577373,0.977983923809713,-0.0545114971772095,0.962393093068687,15.30401350923,0.504059535915998,16.0709881976526,0.801656828015743
0.044795,0.76867652229649,-0.0403723697072137,1,0.987069067376112,0,-0.0234920671525001,0.979058345908799,0.017058710662081,0.977885984509175,-0.0562410868961882,0.96254015640167,15.3058965456532,0.504069084386191,16.0728682071491,0.801702256843358
0.0448,0.76867309963914,-0.040586931991712,1,0.980198747265885,0,0.0468744553997731,0.979196736287139,0.0169511705820567,0.979268763101141,0.016952417459998,0.962674335137233,15.307779581921,0.504078840719803,16.0747482163582,0.801747877378625
0.044805,0.768665247998198,-0.0407205922945599,1,0.980286948709485,0,0.0449921871049269,0.979324475961424,0.0167439125264164,0.979299509832481,0.0150719900888609,0.962796377482925,15.3096626180334,0.504088806124732,16.0766282252799,0.801793687819661
0.04481,0.768653230403902,-0.0407782759428613,1,0.980371365164958,0,0.0431136298081242,0.979439646876771,0.0165911489298693,0.979326593528701,0.0131953799053626,0.962907016543177,15.3115456539903,0.504098981700589,16.078508233914,0.801839686448076
0.044815,0.768637310033783,-0.0407647768123481,1,0.980452018753614,0,0.0412387879623013,0.97954303459101,0.0164911057709578,0.979350036393368,0.0113225906789945,0.963006969554686,15.3134286897918,0.504109368436369,16.0803882422606,0.801885871627238
0.04482,0.768617750771213,-0.0406847579257159,1,0.980528931542049,0,0.0393676659156266,0.979635397908514,0.0164420436275807,0.979369860572288,0.0094536260763959,0.963096937392301,15.3153117254379,0.504119967208346,16.0822682503193,0.801932241801557
0.044825,0.768594817687991,-0.0405427521483487,1,0.980602125541826,0,0.0375002679122343,0.97971746940807,0.0164422577619102,0.979386088153198,0.00758848966209546,0.963177604149773,15.3171947609284,0.504130778778076,16.0841482580903,0.801978795494702
0.04483,0.768568777452643,-0.0403431629771248,1,0.98067162270915,0,0.0356365980929532,0.979789955979829,0.0164900781566406,0.979398741165469,0.00572718489924816,0.963249636787836,15.3190777962635,0.504141803790551,16.0860282655732,0.802025531308443
0.044835,0.768539898669134,-0.0400902654226016,1,0.980737444944554,0,0.0337766604960374,0.979853539370336,0.0165838695032512,0.979407841579814,0.00386971515037411,0.963313684846201,15.320960831443,0.504153042772189,16.0879082727682,0.802072447921303
0.04484,0.768508452150636,-0.0397882069830669,1,0.980799614092588,0,0.0319204590578919,0.979908876734898,0.0167220311442165,0.979413411308003,0.00201608367809131,0.963370380216233,15.3228438664671,0.504164496129383,16.0897882796749,0.802119544086362
0.044845,0.768474711132472,-0.0394410087101678,1,0.980858151941519,0,0.0300679976138005,0.979956601195966,0.0169029969701542,0.979415472202578,0.000166293645851294,0.963420336970672,15.3247269013356,0.504176164146722,16.0916682862934,0.802166818630285
0.04485,0.76843193470898,-0.0392148997820933,1,0.980913080223033,0,0.028219279898647,0.979994358593528,0.0170011325152802,0.979414046056586,-0.00167965188133215,0.963459114608717,15.3266099360485,0.504188046985663,16.0935482926234,0.802214270451207
0.044855,0.768379981166178,-0.0391015615387349,1,0.980964420611941,0,0.0263743095476368,0.98002215727002,0.0170196858681964,0.979409154603306,-0.00352174993615475,0.963486752526056,15.328492970606,0.504200144683037,16.095428298665,0.802261898516905
0.04486,0.768318706712195,-0.0390930208594664,1,0.9810121947259,0,0.0245330900970162,0.98004001677843,0.0169617619866004,0.979400819515987,-0.00535999764829535,0.963503318434328,15.3303760050078,0.504212457149911,16.097308304418,0.80230970186298
0.044865,0.768255533227069,-0.039019311463318,1,0.98105642412513,0,0.0226956249847898,0.980051631709306,0.0169544933382634,0.979389062407591,-0.00719439224369143,0.963514610348986,15.3322590392541,0.504224984170385,16.0991883098822,0.802357679591031
0.04487,0.768190736658119,-0.0388850090274319,1,0.981097130312138,0,0.020861917551437,0.980057593173712,0.0169961125132929,0.979373904830545,-0.00902493104381647,0.963521177966419,15.3341420733448,0.504237725400652,16.1010683150577,0.802405830866408
0.044875,0.768124598246537,-0.038694455755475,1,0.98113433473146,0,0.0190319710406214,0.980058471140272,0.017084962471506,0.979355368276495,-0.010851611464964,0.963523559193439,15.3360251072798,0.504250680368058,16.1029483199442,0.802454154916152
0.04488,0.768057399897332,-0.0384518792581936,1,0.981168058769389,0,0.0172057885999063,0.980054812722557,0.0172194102086383,0.979333474176063,-0.0126744310175254,0.963522276190685,15.3379081410592,0.504263848470361,16.1048283245416,0.802502651027158
0.044885,0.76798942507047,-0.0381613789595122,1,0.981198323753725,0,0.0153833732814601,0.980047143091059,0.0173978575145251,0.979308243898618,-0.0144933873052792,0.963517835702008,15.339791174683,0.504277228975053,16.10670832885,0.802551318543551
0.04489,0.767920958986983,-0.0378269270636914,1,0.981225150953522,0,0.0135647280427644,0.980035966089682,0.0176187409984309,0.979279698752044,-0.0163084780246765,0.963510728961692,15.3416742081512,0.504290821018924,16.108588332869,0.802600156864841
0.044895,0.767852288761674,-0.0374523699261653,1,0.981248561578846,0,0.0117498557473187,0.980021764841588,0.0178805318444274,0.979247859982521,-0.0181197009641305,0.963501431635096,15.3435572414637,0.504304623607562,16.1104683365987,0.802649165443421
0.0449,0.767783703479976,-0.0370414295153133,1,0.981268576780531,0,0.00993875916534079,0.980005002349786,0.0181817355280275,0.979212748774302,-0.0199270540033112,0.96349040379962,15.3454402746205,0.504318635615181,16.112348340039,0.802698343782166
0.044905,0.767715494223228,-0.0365977049539636,1,0.981285217649953,0,0.00813144097446915,0.979986122091438,0.0185208915022269,0.979174386249509,-0.0217305351124365,0.963478089962848,15.3473233076216,0.50433285578436,16.1142283431896,0.802747691432596
0.04491,0.767647954045998,-0.0361246741369624,1,0.981298505218792,0,0.00632790376045785,0.979965548604532,0.0188965728553833,0.979132793467919,-0.0235301423515729,0.9634649191144,15.349206340467,0.50434728272615,16.1161083460506,0.802797207991587
0.044915,0.7675813779094,-0.0356256954188564,1,0.981308460458816,0,0.00452815001787386,0.979943688066099,0.0193073859448704,0.979087991426767,-0.0253258738699328,0.963451304808622,15.3510893731566,0.504361914920058,16.1179883486218,0.802846893099819
0.04492,0.767516062573716,-0.0351040093678223,1,0.981315104281663,0,0.00273218215078919,0.979920928860635,0.0197519700087417,0.979040001060547,-0.0271177279051773,0.963437645274737,15.3529724056906,0.504376750714408,16.119868350903,0.802896746438899
0.044925,0.767534152796804,-0.0346575507115247,1,0.981318457538625,0,0.000940002473472002,0.980001797734135,0.0201614579621403,0.978988843240827,-0.0289057027827205,0.963525316724349,15.3548554380688,0.504391788326574,16.1217483528942,0.80294676772878
0.04493,0.767635244482403,-0.0342831756997697,1,0.981318541020444,0,-0.000848386788926431,0.980182315657455,0.0205365649668485,0.978934538776056,-0.0306897969150377,0.963710377762028,15.3567384702912,0.504407025843541,16.1236283545954,0.802996956725639
0.044935,0.767727157721796,-0.0340441610615699,1,0.981315375457109,0,-0.00263298349968425,0.980347882849535,0.0208219436613281,0.978877108411388,-0.0324700088009734,0.963879007123302,15.3586215023578,0.504422461222521,16.1255083560062,0.803047313219086
0.04494,0.767809706503306,-0.0339315798755828,1,0.98130898151766,0,-0.00441378560982628,0.980498670770039,0.0210210180384141,0.978816572828506,-0.0342463370250548,0.964031369629516,15.3605045342686,0.504438092291628,16.1273883571267,0.803097837029645
0.044945,0.767882652947844,-0.033936806497912,1,0.981299379809995,0,-0.00619079115744481,0.980634797216738,0.0211371049855819,0.97875295264545,-0.0360187802568074,0.964167600659242,15.3623875660236,0.504453916750819,16.1292683579568,0.803148528006381
0.04495,0.767945770959223,-0.034051465782501,1,0.981286590880686,0,-0.00796399826701747,0.9807564026739,0.0211734535486347,0.978686268416455,-0.0377873372500696,0.964287879078877,15.3642705976228,0.504469932172889,16.1311483584963,0.803199386024025
0.044955,0.767998840572622,-0.0342674366100669,1,0.981270635214795,0,-0.00973340514873443,0.980863639882464,0.0211332403350205,0.978616540631784,-0.0395520068423158,0.964392414200169,15.3661536290661,0.504486136004497,16.1330283587451,0.80325041098092
0.04496,0.768041649688406,-0.0345768493113405,1,0.981251533235697,0,-0.0114990100978227,0.980956672956891,0.0210195698404628,0.978543789717581,-0.0413127879539771,0.964481442418513,15.3680366603536,0.504502525567539,16.1349083587031,0.803301602795897
0.044965,0.768073995729536,-0.0349720828196323,1,0.981229305304912,0,-0.0132608114938779,0.981035676725483,0.020835474949885,0.978468036035712,-0.0430696795877688,0.964555224261971,15.3699196914852,0.504519098060441,16.1367883583703,0.803352961406058
0.04497,0.768095687075701,-0.0354457616839387,1,0.981203971721934,0,-0.0150188078001925,0.981100836091021,0.0205839175054721,0.978389299883623,-0.0448226808280162,0.964614041639386,15.3718027224609,0.504535850559665,16.1386683577464,0.803404486764356
0.044975,0.76810654428648,-0.0359907529486954,1,0.98117555272407,0,-0.0167729975630927,0.981152345407714,0.0202677889366183,0.978307601494199,-0.0465717908399873,0.964658195274047,15.3736857532808,0.504552780021389,16.1405483568314,0.803456178836493
0.04498,0.76810640112822,-0.036600162907627,1,0.981144068486286,0,-0.0185233794112738,0.98119040787426,0.0198899109460487,0.978222961035626,-0.0483170088692253,0.964688002313402,15.3755687839446,0.504569883283228,16.1424283556251,0.803508037598956
0.044985,0.768107166031632,-0.0371061003840643,1,0.98110953912105,0,-0.0202699520551391,0.981224325115983,0.0195768393446247,0.978135398611258,-0.0500583342408845,0.96471514765444,15.3774518144526,0.504587157066007,16.1443083541276,0.803560063036176
0.04499,0.768109092245746,-0.0375141781714145,1,0.981071984678185,0,-0.0220127142861429,0.981254621252019,0.0193264932402971,0.978044934259491,-0.0517957663590704,0.964740044954043,15.3793348448046,0.504604597975912,16.1461883523386,0.80361225513806
0.044995,0.768112434535019,-0.037829768841443,1,0.981031425144729,0,-0.0237516649761346,0.98128180480404,0.0191369030535797,0.977951587953641,-0.0535293047061806,0.964763108894444,15.3812178750006,0.504622202506511,16.148068350258,0.803664613897502
0.045,0.768117442199925,-0.0380581223428009,1,0.977285015437878,0,0.0469105711598427,0.981306363093614,0.0190061247137565,0.98137854508552,0.019007522748042,0.964784746674277,15.3831009050407,0.504639967040958,16.1499483478857,0.803717139308061
0.045005,0.768124360949005,-0.0382043519061228,1,0.977373405643293,0,0.0450314226644755,0.981331739149533,0.0187773792487448,0.981413277508486,0.0171205550505829,0.964805358278851,15.3849839349247,0.504657887854411,16.1518283452217,0.803769831361074
0.04501,0.768133433674226,-0.0382734344197649,1,0.977458011541236,0,0.0431559817384576,0.981355371954593,0.0186038186312796,0.98144432134108,0.0152374139057932,0.964825335854769,15.3868669646527,0.50467596111644,16.1537083422658,0.803822690043721
0.045015,0.768144901109495,-0.0382702112065087,1,0.977538855264782,0,0.0412842528523461,0.981377715826089,0.0184836104310854,0.981471698906853,0.013358103161878,0.964845063126516,15.3887499942247,0.504694182893612,16.1555883390179,0.803875715336413
0.04502,0.768159002399347,-0.0381993888940717,1,0.977615958892306,0,0.0394162403716216,0.981399205472188,0.0184149589569642,0.98149543247149,0.0114826265632397,0.96486491487244,15.3906330236407,0.504712549152171,16.1574683354778,0.803928907210098
0.045025,0.76817597558404,-0.0380655403721773,1,0.977689344447149,0,0.0375519485574247,0.981420256505377,0.0183961052467737,0.981515544242492,0.00961098775122589,0.964885256457759,15.3925160529006,0.504731055760793,16.1593483316455,0.803982265624568
