t_s,theta_pll_rad,theta_ref_rad,theta_err_rad
0,0,0,0
0.0002,0.0753982237076541,0.075398223686155,2.14991080493832e-11
0.0004,0.148076823365938,0.15079644737231,-0.00271962400637199
0.0006,0.221641834682972,0.226194671058465,-0.00455283637549331
0.0008,0.300716408453981,0.30159289474462,-0.000876486290639078
0.001,0.383493817739335,0.376991118430775,0.00650269930855973
0.0012,0.459421703136087,0.45238934211693,0.007032361019157
0.0014,0.517314946620467,0.527787565803085,-0.0104726191826187
0.0016,0.554799172329722,0.60318578948924,-0.0483866171595182
0.0018,0.578399547328398,0.678584013175395,-0.100184465846997
0.002,0.594651887803039,0.75398223686155,-0.159330349058511
0.0022,0.604097441289615,0.829380460547705,-0.22528301925809
0.0024,0.602877033723784,0.904778684233861,-0.301901650510076
0.0026,0.591562099183521,0.980176907920016,-0.388614808736495
0.0028,0.579246557458824,1.05557513160617,-0.476328574147347
0.003,0.575916129067357,1.13097335529233,-0.555057226224968
0.0032,0.584440779941771,1.20637157897848,-0.621930799036709
0.0034,0.60202213207555,1.28176980266464,-0.679747670589085
0.0036,0.627355443861135,1.35716802635079,-0.729812582489656
0.0038,0.664945964108275,1.43256625003695,-0.767620285928671
0.004,0.720658940178251,1.5079644737231,-0.78730553354485
0.0042,0.793996931018196,1.58336269740926,-0.78936576639106
0.0044,0.88003629613406,1.65876092109541,-0.778724624961351
0.0046,0.972810551305964,1.73415914478157,-0.761348593475602
0.0048,1.06909198136441,1.80955736846772,-0.740465387103307
0.005,1.16967427265632,1.88495559215388,-0.715281319497554
0.0052,1.27491223574381,1.96035381584003,-0.685441580096218
0.0054,1.38173016948024,2.03575203952619,-0.654021870045949
0.0056,1.48623502258949,2.11115026321234,-0.624915240622855
0.0058,1.58749954650467,2.1865484868985,-0.599048940393829
0.006,1.68835359897047,2.26194671058465,-0.57359311161418
0.0062,1.79166417177592,2.33734493427081,-0.545680762494885
0.0064,1.89706536564453,2.41274315795696,-0.515677792312432
0.0066,2.00181327944516,2.48814138164312,-0.486328102197955
0.0068,2.10357441447626,2.56353960532927,-0.459965190853015
0.007,2.20189940055635,2.63893782901543,-0.43703842845908
0.0072,2.29784416800959,2.71433605270158,-0.416491884691996
0.0074,2.39212963639456,2.78973427638774,-0.397604639993173
0.0076,2.48494312075857,2.86513250007389,-0.380189379315324
0.0078,2.57657511175698,2.94053072376005,-0.363955612003068
0.008,2.66797365199463,3.0159289474462,-0.347955295451569
0.0082,2.75965635835044,3.09132717113236,-0.331670812781918
0.0084,2.8509120062365,3.16672539481851,-0.315813388582011
0.0086,2.94115661352498,3.24212361850467,-0.300967004979688
0.0088,3.03013495647755,3.31752184219082,-0.287386885713272
0.009,3.11741569516143,3.39292006587698,-0.275504370715548
0.0092,3.20273123644292,3.46831828956313,-0.26558705312021
0.0094,3.28723090959767,3.54371651324929,-0.256485603651615
0.0096,3.37332532888953,3.61911473693544,-0.245789408045915
0.0098,3.46298878211151,3.6945129606216,-0.231524178510083
0.01,3.55638918722133,3.76991118430775,-0.213521997086425
0.0102,3.65160984757627,3.84530940799391,-0.193699560417638
0.0104,3.74599745626339,3.92070763168006,-0.174710175416674
0.0106,3.83853971120494,3.99610585536622,-0.157566144161277
0.0108,3.92824536709422,4.07150407905237,-0.143258711958157
0.011,4.01506007483903,4.14690230273853,-0.131842227899495
0.0112,4.09900663689826,4.22230052642468,-0.123293889526421
0.0114,4.1796712016976,4.29769875011084,-0.118027548413239
0.0116,4.25807573403996,4.37309697379699,-0.115021239757028
0.0118,4.3362400664173,4.44849519748315,-0.112255131065847
0.012,4.41547434635688,4.5238934211693,-0.108419074812427
0.0122,4.49548574325723,4.59929164485546,-0.103805901598226
0.0124,4.57568915824049,4.67468986854161,-0.0990007103011186
0.0126,4.65527647870551,4.75008809222777,-0.0948116135222534
0.0128,4.73451615144101,4.82548631591392,-0.0909701644729086
0.013,4.81411342549228,4.90088453960008,-0.0867711141077994
0.0132,4.89493141385111,4.97628276328623,-0.0813513494351188
0.0134,4.97738585510013,5.05168098697239,-0.0742951318722529
0.0136,5.0609604048721,5.12707921065854,-0.0661188057864415
0.0138,5.14519568538507,5.2024774343447,-0.0572817489596282
0.014,5.2302323096657,5.27787565803085,-0.0476433483651544
0.0142,5.31628066561031,5.35327388171701,-0.0369932161066977
0.0144,5.40314233425575,5.42867210540316,-0.0255297711474132
0.0146,5.49032617333349,5.50407032908932,-0.0137441557558295
0.0148,5.57724890977765,5.57946855277547,-0.00221964299782762
0.015,5.66346901318014,5.65486677646163,0.00860223671851479
0.0152,5.74878126438906,5.73026500014778,0.0185162642412733
0.0154,5.83273662584972,5.80566322383394,0.0270734020157839
0.0156,5.91479912779265,5.88106144752009,0.0337376802725542
0.0158,5.99448973505111,5.95645967120625,0.0380300638448645
0.016,6.07142906356995,6.0318578948924,0.0395711686775417
0.0162,6.14563351194861,6.10725611857856,0.03837739337005
0.0164,6.21757349912895,6.18265434226471,0.0349191568642375
0.0166,0.00483726101386672,6.25805256595087,0.0299700022425853
0.0168,0.0748218004560446,6.04128029208599,0.316726815549643
0.017,0.145245544171031,6.11784068047296,0.310590170877656
0.0172,0.21663534106305,6.19631725825362,0.303503389989018
0.0174,0.289416297922978,6.27606014773999,0.296541457362574
0.0176,0.364075861450084,0.0743736418773792,0.289702219572705
0.0178,0.440540495668337,0.158821423570131,0.281719072098206
0.018,0.518205397894205,0.246493814773455,0.27171158312075
0.0182,0.596242015197987,0.336061691720198,0.260180323477789
0.0184,0.674120865517723,0.425619827821903,0.24850103769582
0.0186,0.751794664079689,0.514278246878967,0.237516417200723
0.0188,0.829571503857201,0.602206619064642,0.227364884792558
0.019,0.907810107627412,0.689807054925598,0.218003052701815
0.0192,0.986644123587665,0.776804284511072,0.209839839076593
0.0194,1.0660261526891,0.862325643872996,0.203700508816102
0.0196,1.14577679449561,0.945869094740324,0.199907699755291
0.0198,1.22582393216782,1.02766179324951,0.198162138918313
0.02,1.30584438410836,1.1080835068055,0.197760877302861
0.0202,1.38554499132917,1.18719734478555,0.198347646543617
0.0204,1.46474677748863,1.26484623702682,0.199900540461808
0.0206,1.543226447572,1.3411293019217,0.202097145650305
0.0208,1.62094433324144,1.41653098608969,0.204413347151754
0.021,1.69816687681186,1.49161001875084,0.206556858061016
0.0212,1.77517475766672,1.56681377432174,0.20836098334498
0.0214,1.85205787341931,1.64245926600305,0.209598607416261
0.0216,1.92877636253602,1.71879000042385,0.209986362112166
0.0218,2.00519915140263,1.79592069342546,0.209278457977176
0.022,2.08119635348964,1.87374403270649,0.20745232078316
0.0222,2.15664780008438,1.95205140504285,0.204596395041535
0.0224,2.23169901137982,2.03086927202865,0.200829739351168
0.0226,2.30677935087234,2.11054309925322,0.196236251619113
0.0228,2.38214332586672,2.19144126571523,0.190702060151488
0.023,2.45787919561815,2.27363738564629,0.184241809971858
0.0232,2.53390390653545,2.35706097785688,0.176842928678568
0.0234,2.61032254058645,2.4416936660681,0.168628874518351
0.0236,2.68690396557749,2.52749039484118,0.159413570736318
0.0238,2.76329619574403,2.61410479889743,0.149191396846599
0.024,2.83918061278789,2.70100666528028,0.138173947507619
0.0242,2.91462743089856,2.7876056294463,0.127021801452252
0.0244,2.98948015821483,2.87348637618363,0.115993782031199
0.0246,3.0635010672786,2.95837769266322,0.105123374615374
0.0248,3.13652798084881,3.04238954100177,0.0941384398470371
0.025,3.2088499351782,3.12561375228793,0.0832361828902668
0.0252,3.2803776976598,3.20781324064204,0.0725644570177586
0.0254,3.35094008761517,3.28880723863679,0.0621328489783748
0.0256,3.42058762636349,3.36872034520949,0.0518672811539931
0.0258,3.48945435774238,3.44765071126823,0.0418036464741509
0.026,3.5574254600716,3.52533755783391,0.0320879022376945
0.0262,3.62434250272965,3.60143830539122,0.0229041973384319
0.0264,3.69029853344365,3.67581741351284,0.0144811199308155
0.0266,3.75539348876545,3.74873302720002,0.00666046156543487
0.0268,3.81961226512539,3.82069860410537,-0.00108633897997734
0.027,3.88290800756041,3.89207309598964,-0.00916508842922825
0.0272,3.94554743953802,3.96306308751059,-0.017515647972576
0.0274,4.00771633166254,4.03394516033088,-0.0262288286683354
0.0276,4.06991191044105,4.1049615811192,-0.0350496706781547
0.0278,4.13223535705223,4.17631617040249,-0.0440808133502664
0.028,4.19474664240694,4.2481718785006,-0.0534252360936618
0.0282,4.25756985558965,4.32059274719869,-0.0630228916090427
0.0284,4.32086739251217,4.3935034449354,-0.0726360524232241
0.0286,4.38482593444705,4.4669781364839,-0.0821522020368484
0.0288,4.44952289467483,4.5411316810347,-0.091608786359866
0.029,4.51505356960058,4.61593120853105,-0.100877638930469
0.0292,4.58176631095399,4.69116481955354,-0.109398508599547
0.0294,4.64965088437045,4.76657045303394,-0.116919568663495
0.0296,4.71857776430696,4.84193445005217,-0.123356685745216
0.0298,4.78866297439758,4.91711881725074,-0.128455842853159
0.03,4.85985544948252,4.99204590111987,-0.132190451637351
0.0302,4.9320412145582,5.06670766081056,-0.134666446252361
0.0304,5.00545429310623,5.14116410942853,-0.135709816322301
0.0306,5.08029324876429,5.21553466172837,-0.135241412964082
0.0308,5.1563551309114,5.28992538865134,-0.133570257739938
0.031,5.23348542359324,5.36436181588128,-0.130876392288037
0.0312,5.31150913280932,5.43882042012036,-0.127311287311035
0.0314,5.39052880841063,5.51332286990474,-0.122794061494107
0.0316,5.47040196946771,5.5879108046987,-0.117508835230991
0.0318,5.55092947553294,5.66259712611934,-0.111667650586396
0.032,5.63206111781018,5.73749272195024,-0.105431604140057
0.0322,5.71380122739319,5.81270454205595,-0.0989033146627598
0.0324,5.79614117610596,5.88828716244034,-0.0921459863343816
0.0326,5.87877320755133,5.96432595175257,-0.0855527442012409
0.0328,5.96181225419677,6.04087182096215,-0.0790595667653839
0.033,6.04505802427836,6.11780681326732,-0.0727487889889646
0.0332,6.12840577649818,6.19495959750178,-0.0665538210036036
0.0334,6.21168562069249,6.27204599794434,-0.0603603772518406
0.0336,0.0114740155494131,0.0656435674564075,-0.0541695519069944
0.0338,0.0940384857402543,0.141994704569483,-0.0479562188292283
0.034,0.176143734247747,0.217814222704084,-0.0416704884563374
0.0342,0.257780035526197,0.293034662334821,-0.0352546268086247
0.0344,0.338913836421363,0.367711918694531,-0.0287980822731687
0.0346,0.419602221135014,0.442083387524396,-0.0224811663893826
0.0348,0.500079789789067,0.516411296337849,-0.0163315065487822
0.035,0.580285285223952,0.590854168409688,-0.0105688831857365
0.0352,0.660312105800092,0.665368153548867,-0.00505604774877566
0.0354,0.739953322951643,0.739898063335874,5.525961576891e-05
0.0356,0.819464747581605,0.814420044161703,0.00504470341990138
0.0358,0.898672475031244,0.888902756836027,0.00976971819521677
0.036,0.977347500327252,0.96336311866756,0.0139843816596918
0.0362,1.05571447639548,1.03782866552517,0.0178858108703075
0.0364,1.13363470023431,1.1123038209448,0.0213308792895031
0.0366,1.21127231021695,1.1868632469674,0.0244090632495488
0.0368,1.28845452055306,1.26157509111537,0.026879429437686
0.037,1.36522948071715,1.33648430785128,0.0287451728658703
0.0372,1.44137812047349,1.41157618093544,0.029801939538046
0.0374,1.51683434769628,1.48680807631912,0.0300262713771553
0.0376,1.59164446404286,1.56215237893555,0.0294920851073175
0.0378,1.66563442163474,1.63757907113092,0.028055350503827
0.038,1.73857838078765,1.71305984523281,0.0255185355548408
0.0382,1.81088471913259,1.7885601206227,0.0223245985098837
0.0384,1.88265500387275,1.86404499479224,0.0186100090805079
0.0386,1.95376743546797,1.93947740360791,0.0142900318600578
0.0388,2.02425952866642,2.01479637910917,0.00946314955725613
0.039,2.09443283567678,2.08990226032965,0.00453057534712764
0.0392,2.16477328323456,2.16463294909976,0.000140334134799414
0.0394,2.23521931302325,2.23890728909103,-0.00368797606778237
0.0396,2.30562758351122,2.31268378481194,-0.00705620130071827
0.0398,2.37601504239137,2.38593789011742,-0.0099228477260489
0.04,2.44644730439731,2.45865699473292,-0.0122096903356073
0.0402,2.51695359657723,2.53092061724992,-0.0139670206726943
0.0404,2.58768996930124,2.60283926767872,-0.0151492983774766
0.0406,2.65874329408967,2.67456085970502,-0.0158175656153552
0.0408,2.73023506080057,2.74614660232049,-0.0159115415199231
0.041,2.8018627143281,2.81773721439864,-0.0158745000705447
0.0412,2.87374387411167,2.88949483727479,-0.0157509631631227
0.0414,2.94603218032042,2.96159773834231,-0.0155655580218887
0.0416,3.01890417759366,3.03409963727675,-0.0151954596830901
0.0418,3.09225566917107,3.10706712071077,-0.0148114515396949
0.042,3.16583795890866,3.18057452324464,-0.0147365643359829
0.0422,3.23975884963203,3.25470647300851,-0.0149476233764787
0.0424,3.31419396255145,3.3294654308243,-0.015271468272851
0.0426,3.38921956337695,3.40486296462192,-0.0156434012449673
0.0428,3.46451512938537,3.48082901214461,-0.0163138827592308
0.043,3.54004411999112,3.55729797272224,-0.0172538527311148
0.0432,3.61596272025903,3.63420238200153,-0.0182396617425047
0.0434,3.69203956766432,3.71145097612821,-0.0194114084638941
0.0436,3.76844139238814,3.78897304956283,-0.0205316571746854
0.0438,3.84494299557352,3.86662633085078,-0.0216833352772636
0.044,3.92162226027728,3.94429018947073,-0.0226679291934482
0.0442,3.99851520377939,4.02184333099918,-0.0233281272197901
0.0444,4.07577014245034,4.09915733616485,-0.0233871937145178
0.0446,4.15324392517357,4.17618092758163,-0.0229370024080575
0.0448,4.23075388397217,4.25287742249559,-0.0221235385234264
0.045,4.30796870012128,4.32924551766074,-0.0212768175394631
0.0452,4.38490531738711,4.40532404823598,-0.0204187308488679
0.0454,4.46170653404136,4.48113628157904,-0.0194297475376839
0.0456,4.53840775940983,4.55673166336743,-0.0183239039575973
0.0458,4.61512091981729,4.63218922497372,-0.0170683051564362
0.046,4.6920365740462,4.70759211545659,-0.0155555414103965
0.0462,4.76926355577031,4.78300508662498,-0.0137415308546709
0.0464,4.84647546209199,4.85849215472507,-0.0120166926330816
0.0466,4.92381554859417,4.93409584645265,-0.0102802978584879
0.0468,5.00123028249288,5.00984184708605,-0.00861156459317591
0.047,5.07856090291095,5.08576696811824,-0.00720606520728584
0.0472,5.15606444486271,5.16187228160479,-0.00580783674207996
0.0474,5.23341304879067,5.23811404774588,-0.00470099895521336
0.0476,5.31071293248988,5.31446547116404,-0.00375253867416081
0.0478,5.387804259954,5.39086147907609,-0.00305721912209744
0.048,5.46481436364738,5.46726545396527,-0.00245109031788093
0.0482,5.5417536093999,5.54361887330292,-0.00186526390301545
0.0484,5.61836963445183,5.61989799841449,-0.00152836396266398
0.0486,5.69483588244741,5.69601068199276,-0.0011747995453506
0.0488,5.77087810136497,5.77185093353157,-0.000972832166594273
0.049,5.84653871437057,5.8474046868968,-0.00086597252622056
0.0492,5.92190469481881,5.92265765345342,-0.000752958634610223
0.0494,5.99678172475585,5.99749126701173,-0.000709542255879825
0.0496,6.07102017002783,6.07198025391985,-0.000960083892017849
0.0498,6.14511355518115,6.14618907609743,-0.00107552091628094
0.05,6.21894224067861,6.22009304335932,-0.00115080268070944
0.0502,0.00921494024967195,0.0105837351977341,-0.00136879494806212
0.0504,0.0824627344528348,0.0840974749070917,-0.00163474045425684
0.0506,0.155566037112106,0.15750631874631,-0.00194028163420379
0.0508,0.228511460053434,0.230909154899009,-0.00239769484557545
0.051,0.30166778509014,0.304433873558816,-0.00276608846867599
0.0512,0.374995800441912,0.378060311058997,-0.00306451061708485
0.0514,0.448239083473824,0.451741697084943,-0.00350261361111853
0.0516,0.521554936820988,0.525546609742473,-0.00399167292148483
0.0518,0.595099908209153,0.59954648241784,-0.00444657420868633
0.052,0.669003102880744,0.673795389829532,-0.00479228694878864
0.0522,0.743113161672845,0.748236379007259,-0.0051232173344139
0.0524,0.817226220367278,0.822907373570942,-0.0056811532036638
0.0526,0.891512830686232,0.897833553449594,-0.00632072276336271
0.0528,0.965958343087642,0.972939668816942,-0.00698132572929977
0.053,1.04053629884935,1.04821056448078,-0.00767426563142637
0.0532,1.11538683070757,1.12361694027986,-0.00823010957228965
0.0534,1.1903636917763,1.19911597746098,-0.00875228568467357
0.0536,1.26562610092724,1.27468340441683,-0.00905730348959088
0.0538,1.34099177851503,1.35026422881549,-0.00927245030046198
0.054,1.41660197643604,1.42583523575022,-0.00923325931417729
0.0542,1.49225252553563,1.50135189248129,-0.00909936694566005
0.0544,1.56801402762572,1.57678622166335,-0.00877219403763396
0.0546,1.64358185476539,1.65213214017059,-0.00855028540519354
0.0548,1.71896785010745,1.72739117506512,-0.0084233249576704
0.055,1.79422153409403,1.80258091007742,-0.00835937598339642
0.0552,1.86956836242818,1.87773946186797,-0.00817109943978478
0.0554,1.94482598076001,1.95288434264792,-0.00805836188791487
0.0556,2.01998934020816,2.02798863772322,-0.0079992975150649
0.0558,2.09533151121768,2.10308557282745,-0.00775406160977665
0.056,2.17084904073299,2.17819988850733,-0.00735084777433803
0.0562,2.24644453684699,2.2533386511942,-0.00689411434720322
0.0564,2.32192106555715,2.32855767948192,-0.00663661392477755
0.0566,2.39744664299552,2.40389241382339,-0.00644577082787201
0.0568,2.473096394607,2.47933145440128,-0.0062350597942884
0.057,2.54879681888973,2.55489832874712,-0.00610150985739066
0.0572,2.62427279083559,2.63051796611447,-0.0062451752788828
0.0574,2.69959203467949,2.706229737919,-0.0066377032395164
0.0576,2.77494360290837,2.78204253702597,-0.00709893411760065
0.0578,2.85046090790804,2.85795162881285,-0.00749072090480629
0.058,2.92597783910806,2.93384712213352,-0.00786928302546386
0.0582,3.00166195491554,3.00977571750493,-0.00811376258939278
0.0584,3.07785771635956,3.08573876836764,-0.00788105200807765
0.0586,3.15417667041424,3.16170928045827,-0.00753261004403294
0.0588,3.2306191121148,3.23760905940684,-0.00698994729204516
0.059,3.30693875761509,3.31334285465023,-0.006404097035138
0.0592,3.38310739085232,3.38891850585249,-0.00581111500016762
0.0594,3.45934852224044,3.46440640237963,-0.00505788013919384
0.0596,3.53548217749768,3.53981663299453,-0.00433445549685674
0.0598,3.61169819624459,3.61515634835799,-0.00345815211339362
0.06,3.68790671461664,3.69046024049566,-0.00255352587902147
0.0602,3.76414078210997,3.76565470118546,-0.00151391907549003
0.0604,3.8401384614638,3.84076676011063,-0.00062829864683156
0.0606,3.91579518557701,3.91584751858385,-5.2333006834715e-05
0.0608,3.99130429494119,3.9908605803515,0.000443714589691613
0.061,4.06648625802671,4.06582477276336,0.000661485263353967
0.0612,4.14122713677309,4.14077495797957,0.000452178793518776
0.0614,4.2154411767975,4.21574701420735,-0.000305837409850795
0.0616,4.28929221389516,4.29076323842409,-0.00147102452893044
0.0618,4.36281581365731,4.36586973763274,-0.00305392397542548
0.062,4.43638970136411,4.44106211158062,-0.00467241021651787
0.0622,4.51012036179659,4.51632089216612,-0.00620053036953117
0.0624,4.58404565470099,4.59164544482813,-0.00759979012714318
0.0626,4.65786832842822,4.66700855168758,-0.00914022325935715
0.0628,4.7317442184508,4.74240276876125,-0.010658550310449
0.063,4.80581352085623,4.81781300950156,-0.0119994886453298
0.0632,4.88014540712498,4.89322030046663,-0.0130748933416482
0.0634,4.95478778519726,4.96862017638291,-0.0138323911856437
0.0636,5.02956611607228,5.04398048346676,-0.0144143673944805
0.0638,5.1044659930585,5.11928255734444,-0.0148165642859484
0.064,5.17979950854453,5.19454183339392,-0.014742324849391
0.0642,5.25549406940933,5.26974552929823,-0.014251459888901
0.0644,5.33150777259217,5.34488794215789,-0.0133801695657194
0.0646,5.40751959697974,5.41996345358534,-0.0124438566056044
0.0648,5.48346794666181,5.49497925084614,-0.0115113041843351
0.065,5.55954616590082,5.56995498095145,-0.0104088150506279
0.0652,5.63553793995354,5.64488151590032,-0.00934357594678037
0.0654,5.71160434288177,5.71979831367608,-0.00819397079430662
0.0656,5.78747158854117,5.79462827807471,-0.00715668953354331
0.0658,5.8628328231292,5.86939912790235,-0.00656630477314391
0.066,5.93804085362744,5.94422535003386,-0.00618449640641661
0.0662,6.01306975134938,6.01915400776347,-0.00608425641409571
0.0664,6.08806227003916,6.09409814621161,-0.00603587617244994
0.0666,6.16283663870836,6.1690857937068,-0.00624915499844292
0.0668,6.23731157624449,6.2440766264078,-0.00676505016330964
0.067,0.0282302856140779,0.0359398823794936,-0.0077095967654157
0.0672,0.102502920009605,0.111115576524889,-0.00861265651528469
0.0674,0.177033538587494,0.186414117277258,-0.00938057868976344
0.0676,0.251726733801531,0.261701226169185,-0.0099744923676538
0.0678,0.326435701364173,0.336989104602164,-0.010553403237991
0.068,0.401259587769039,0.41232865044542,-0.0110690626763805
0.0682,0.475910775737173,0.487650277563114,-0.0117395018259402
0.0684,0.550506020789209,0.562914405440402,-0.0124083846511924
0.0686,0.625172287362629,0.638186904899414,-0.0130146175367847
0.0688,0.699995170621386,0.713470222779679,-0.0134750521582931
0.069,0.77503932796968,0.788787504341838,-0.0137481763721581
0.0692,0.850137659476907,0.864079148527443,-0.0139414890505362
0.0694,0.925485776730839,0.939398635703747,-0.0139128589729083
0.0696,1.0014529195267,1.01477491646026,-0.0133219969335581
0.0698,1.07765335484582,1.09015503390126,-0.0125016790554338
0.07,1.1540593556378,1.16554391811409,-0.0114845624762834
0.0702,1.23060352687214,1.24090778164976,-0.01030425477762
0.0704,1.30700716243207,1.31625832498676,-0.0092511625546825
0.0706,1.38340464505419,1.39160856184408,-0.00820391678988752
0.0708,1.45963899475974,1.46696804307138,-0.00732904831163705
0.071,1.53585397364921,1.54234935976995,-0.00649538612074463
0.0712,1.61183062748624,1.61775089471088,-0.00592026722464212
0.0714,1.68759213786672,1.69317274297717,-0.00558060511045655
0.0716,1.7631894811475,1.76860341784706,-0.00541393669956225
0.0718,1.8385241013329,1.84401111682384,-0.0054870154909481
0.072,1.91377896198276,1.91939019519628,-0.00561123321351165
0.0722,1.9887890415591,1.99474699067287,-0.0059579491137689
0.0724,2.06345531171052,2.07004476140009,-0.00658944968957309
0.0726,2.13768158381571,2.14526864558931,-0.0075870617735978
0.0728,2.21198974262861,2.2204821904647,-0.00849244783609127
0.073,2.28645948744207,2.29568635626571,-0.00922686882363077
0.0732,2.36100834386652,2.37083263280043,-0.00982428893390752
0.0734,2.43553666797993,2.44597916985039,-0.0104425018704619
0.0736,2.51029485457974,2.52115186498159,-0.0108570104018466
0.0738,2.58505129924116,2.59631798397536,-0.0112666847341987
0.074,2.65982529104494,2.6714947159012,-0.0116694248562559
0.0742,2.7347609532355,2.74664017604348,-0.0118792228079818
0.0744,2.80992479455712,2.82173888711674,-0.0118140925596237
0.0746,2.88517289118409,2.89680493087028,-0.0116320396861873
0.0748,2.96042117756656,2.97177333455395,-0.011352156987392
0.075,3.0357436586978,3.04661288715132,-0.0108692284535241
0.0752,3.11119950401592,3.12146478701903,-0.0102652830031089
0.0754,3.18694181922618,3.19633794457093,-0.00939612534475343
0.0756,3.26286736566846,3.27125240158155,-0.00838503591308726
0.0758,3.33873138396621,3.34618841792002,-0.00745703395381536
0.076,3.41452297793153,3.42114053041178,-0.00661755248024543
0.0762,3.49044542996051,3.49614670312089,-0.00570127316037938
0.0764,3.56627303483802,3.57114127987324,-0.00486824503521621
0.0766,3.6420969626884,3.64614681012722,-0.00404984743881487
0.0768,3.71767845968519,3.72115366881379,-0.00347520912860722
0.077,3.79303305824852,3.79619709117037,-0.0031640329218523
0.0772,3.86818887025579,3.87124666096106,-0.00305779070526624
0.0774,3.9428876218631,3.94629077483873,-0.00340315297562865
0.0776,4.01734244419788,4.02139545754058,-0.00405301334270103
0.0778,4.09166264995805,4.09658841037644,-0.0049257604183941
0.078,4.16580617953837,4.17182106506079,-0.00601488552242646
0.0782,4.23969397937726,4.24713495946991,-0.00744098009264782
0.0784,4.31371250904575,4.32249478315475,-0.00878227410900045
0.0786,4.38792468974739,4.39784945930469,-0.00992476955729682
0.0788,4.46232081303742,4.47324375172812,-0.0109229386906931
0.079,4.53689441607572,4.54865338315861,-0.0117589670828853
0.0792,4.61183237363865,4.62406766263873,-0.0122352890000794
0.0794,4.68680229759283,4.69947467398607,-0.0126723763932457
0.0796,4.76175699228138,4.77486842666802,-0.013111434386639
0.0798,4.83685945405809,4.85025086496411,-0.0133914109060242
0.08,4.91218000774005,4.92561889884252,-0.0134388911024779
0.0802,4.98787688447371,5.00097967545803,-0.0131027909843162
0.0804,5.06361411163884,5.07632742242562,-0.0127133107867712
0.0806,5.13930371492992,5.15163390699922,-0.0123301920693022
0.0808,5.21499845607464,5.22691123129362,-0.0119127752189758
0.081,5.2908801824789,5.30215716777748,-0.011276985298581
0.0812,5.36676530031961,5.37740586404375,-0.0106405637241371
0.0814,5.44276186626914,5.4526204973955,-0.00985863112635599
0.0816,5.51866076211348,5.52778148952206,-0.00912072740857983
0.0818,5.5946185743515,5.6029134081875,-0.0082948338359996
0.082,5.67048325036903,5.6780253154868,-0.00754206511777422
0.0822,5.74638766069992,5.75316208587544,-0.00677442517552329
0.0824,5.82207316240353,5.82829926392832,-0.0062261015247902
0.0826,5.89752983886804,5.90343095698942,-0.00590111812137639
0.0828,5.97277835604189,5.97857926440641,-0.00580090836451408
0.083,6.04801665131682,6.05370202478673,-0.00568537346990627
0.0832,6.12302810247632,6.12878006092148,-0.00575195844516507
0.0834,6.19780252739594,6.20387596633756,-0.00607343894162415
0.0836,6.27237035503813,6.27897183591162,-0.00660148087349555
0.0838,0.0634780367288617,0.0708088520351288,-0.00733081530626714
0.084,0.137812849509153,0.145788098494294,-0.00797524898514151
0.0842,0.21218711027229,0.220753849624535,-0.00856673935224492
0.0844,0.286700249160001,0.295777326607112,-0.00907707744711089
0.0846,0.361423008108449,0.370842670806483,-0.00941966269803335
0.0848,0.436331708843141,0.445974027077677,-0.00964231823453654
0.085,0.511187034369886,0.521141872146981,-0.00995483777709505
0.0852,0.586066000812821,0.596330323679616,-0.0102643228667947
0.0854,0.661137374727513,0.671522138720533,-0.0103847639930192
0.0856,0.736441379996424,0.746731257405264,-0.01028987740884
0.0858,0.811801282716303,0.82193755674481,-0.0101362740285078
0.086,0.88721160670703,0.897143862359963,-0.00993225565293343
0.0862,0.962857735122532,0.972360608288562,-0.00950287316602993
0.0864,1.03879439947241,1.04758320007999,-0.00878880060758225
0.0866,1.11502800835013,1.12281744633654,-0.00778943798640386
0.0868,1.19120503397254,1.19809769203492,-0.0068926580623796
0.087,1.26739545600301,1.27342845751555,-0.00603300151253805
0.0872,1.34340783751133,1.34878951479117,-0.00538167727984207
0.0874,1.41941859760271,1.4241779938604,-0.00475939625769306
0.0876,1.49529444484779,1.49958087539385,-0.00428643054606037
0.0878,1.57100211589589,1.57497998314182,-0.0039778672459283
0.088,1.6462610495942,1.65037571905569,-0.00411466946149175
