t_s,ia_ufv_pu,ib_ufv_pu,ic_ufv_pu,va_ufv_pu,vb_ufv_pu,vc_ufv_pu
0.4393,0.459410066408149,1.07558199299866,-1.5349920594068,0.254281999523185,-0.190317878795821,-0.0639641207273617
0.43935,0.408888661396223,1.10662500568372,-1.51551366707994,0.249449382254345,-0.191473185610031,-0.0579761966443144
0.4394,0.357807505547502,1.13679215832946,-1.49459966387697,0.244568798277143,-0.192505972808147,-0.0520628254689959
0.43945,0.306218970088502,1.16610223818306,-1.47232120827156,0.239746401759651,-0.193277743038405,-0.046468658721246
0.4395,0.255544305172136,1.19189077036953,-1.44743507554166,0.239653343639468,-0.202904411641608,-0.0367489319978591
0.43955,0.205328129679881,1.21527245865038,-1.42060058833026,0.238145890413228,-0.208965257172381,-0.0291806332408479
0.4396,0.155232101462895,1.23713179647738,-1.39236389794027,0.235615643709078,-0.212176653560154,-0.0234389901489239
0.43965,0.105016389491508,1.25814402941909,-1.3631604189106,0.232383212212263,-0.2131578309856,-0.0192253812266608
0.4397,0.0558745615584493,1.27609470778867,-1.33196926934712,0.233311619317075,-0.221641092520703,-0.0116705267963745
0.43975,0.00718161248706216,1.29237769998088,-1.29955931246794,0.232422260621185,-0.225691504783251,-0.00673075583793579
0.4398,-0.0415192189539723,1.30801952509539,-1.26650030614141,0.230242441203884,-0.226393361877892,-0.00384907932599297
0.43985,-0.0891903020867271,1.32102800332639,-1.23183770123967,0.231804428306311,-0.233842570610011,0.00203814230370195
0.4399,-0.13520798098141,1.33021204196621,-1.1950040609848,0.235870615448213,-0.2455935233086,0.00972290786038799
0.43995,-0.179269352069566,1.33499957847039,-1.15573022640083,0.241499996521807,-0.25979037304485,0.0182903765230434
0.44,-0.222662031255273,1.33798220087939,-1.11532016962412,0.243396046491476,-0.265862453542456,0.0224664070509826
0.44005,-0.264957191301162,1.33830648986825,-1.07334929856709,0.247253449960959,-0.275218335072075,0.0279648851111167
0.4401,-0.305951220298575,1.33556238292616,-1.02961116262759,0.252375679002998,-0.286482119019423,0.0341064400164249
0.44015,-0.345604295121082,1.32966483729308,-0.984060542171998,0.258250349699948,-0.298645526976158,0.0403951772762098
0.4402,-0.38534076451226,1.32345836282557,-0.93811759831331,0.259907174925855,-0.301785154218904,0.0418779792930498
0.44025,-0.424770408887596,1.31616242328542,-0.891392014397822,0.26327693656709,-0.307781568569386,0.0445046320022961
0.4403,-0.463655662802414,1.30730783281371,-0.843652170011291,0.267823215565771,-0.315583593739979,0.0477603781742059
0.44035,-0.50187300888879,1.29666058730437,-0.79478757841558,0.273132763338236,-0.324389514281339,0.0512567509431035
0.4404,-0.540733223365727,1.28686257569442,-0.746129352328694,0.274287990195886,-0.324392143051498,0.0501041528556116
0.44045,-0.579719223531225,1.27690679632599,-0.697187572794763,0.277238968454182,-0.327522598481359,0.0502836300271759
0.4405,-0.618466375984722,1.26609695689933,-0.64763058091461,0.281446117415342,-0.332735160608819,0.0512890431934763
0.44055,-0.656733458121129,1.25398801204352,-0.597254553922394,0.286479374207277,-0.339204911741959,0.0527255375346814
0.4406,-0.694377492672934,1.24033424954789,-0.545956756874959,0.292003078000606,-0.346296697621819,0.0542936196212115
0.44065,-0.731330984125172,1.22504214419254,-0.493711160067364,0.297762590683148,-0.35353754161355,0.0557749509304008
0.4407,-0.767582277045017,1.20812956124356,-0.440547284198548,0.303571704244251,-0.36059069170121,0.0570189874569574
0.44075,-0.803158955802153,1.1896912642094,-0.386532308407244,0.309300371817596,-0.367230440426691,0.0579300686090946
0.4408,-0.835410511880636,1.16851837215262,-0.333107860271986,0.324074134586885,-0.377923585481757,0.053849450894875
0.44085,-0.86546872640237,1.1453105762254,-0.279841849823028,0.335482264394016,-0.38641674993031,0.0509344855362934
0.4409,-0.894236208383948,1.1206561137197,-0.226419905335757,0.344250832154207,-0.393058414092401,0.0488075819381946
0.44095,-0.922405452612567,1.0950305597844,-0.172625107171829,0.351007521966058,-0.398169475276641,0.0471619533105837
0.441,-0.947776709069267,1.06744840334726,-0.119671694277995,0.365491029005272,-0.406638785977214,0.0411477569719429
0.44105,-0.971754644486384,1.03870707695212,-0.0669524324657372,0.375769830508163,-0.412525803742734,0.0367559732345693
0.4411,-0.995371591893936,1.00939687377862,-0.0140252818846809,0.382928160406509,-0.416398906653808,0.033470746247297
0.44115,-1.01933885053893,0.979926941308284,0.0394119092306477,0.387846605221006,-0.418722692556908,0.0308760873359004
0.4412,-1.04139412251524,0.949200841727146,0.0921932807880917,0.400429381865951,-0.424469957052851,0.0240405751869005
0.44125,-1.06012141547269,0.916529333374314,0.143592082098375,0.418052856053697,-0.432345324164156,0.014292468110458
0.4413,-1.0774695142325,0.882892978490775,0.194576535741726,0.429488109322017,-0.436746666275147,0.00725855695312912
0.44135,-1.09211719072267,0.847628286980227,0.244488903742446,0.445590855734974,-0.443110715712189,-0.00248014002278424
0.4414,-1.10333409559029,0.810361569223802,0.292972526366488,0.46453351364048,-0.450530027172584,-0.0140034864678962
0.44145,-1.11083607279445,0.770939638051322,0.339896434743124,0.484951048094335,-0.458326913363947,-0.0266241347303859
0.4415,-1.11736512457017,0.730722315219644,0.386642809350521,0.496648612304148,-0.46140821137365,-0.0352404009304992
0.44155,-1.12211193710667,0.689295604709328,0.432816332397341,0.511308412115019,-0.465619500557501,-0.045688911557518
0.4416,-1.12463127023048,0.646430659000465,0.478200611230013,0.527740204961892,-0.47037091052205,-0.057369294439842
0.44165,-1.12474702208497,0.60203697263104,0.522710049453931,0.545049235634626,-0.475221407579862,-0.0698278280547625
0.4417,-1.12382530085382,0.55882659533266,0.564998705521161,0.557975040595358,-0.470639828597613,-0.0873352119977456
0.44175,-1.12147288129747,0.515809088545833,0.605663792751642,0.572235000322602,-0.46876221118399,-0.103472789138611
0.4418,-1.11748642129839,0.472267084568374,0.645219336730014,0.587142488006666,-0.468688601276957,-0.118453886729709
0.44185,-1.11179996337132,0.427709508226536,0.684090455144788,0.60218486746193,-0.469692122916444,-0.132492744545485
0.4419,-1.10579454764119,0.38453320632732,0.721261341313867,0.612384509534258,-0.461987348669093,-0.150397160865165
0.44195,-1.0990279607369,0.341511990644825,0.757515970092077,0.623660756854814,-0.457493280155566,-0.166167476699248
0.442,-1.09120912684803,0.297764392047916,0.793444734800114,0.635464032533892,-0.455133061368472,-0.180330971165419
0.44205,-1.0821650343903,0.25269781233147,0.829467222058833,0.647368411496555,-0.454042871731894,-0.193325539764659
0.4421,-1.07046150560367,0.207308466496159,0.863153039107512,0.663657203261799,-0.448943111532786,-0.214714091729013
0.44215,-1.05661544044533,0.16089593101736,0.895719509427972,0.677915637965154,-0.445506332332777,-0.232409305632376
0.4422,-1.04107424549685,0.113019435363292,0.928054810133561,0.690357197555199,-0.442992927006915,-0.247364270548281
0.44225,-1.02286154791669,0.0647970926264463,0.958064455290239,0.70580182205226,-0.436235299795585,-0.269566522256677
0.4423,-1.00146209747095,0.0169744577622469,0.984487639708707,0.722880545982704,-0.426396520126235,-0.29648402585647
0.44235,-0.976708988495326,-0.0300014001755503,1.00671038867088,0.740582786132109,-0.414388866659156,-0.326193919472954
0.4424,-0.951389176622295,-0.0745635264898552,1.02595270311215,0.748981634154073,-0.396301575275998,-0.352680058878075
0.44245,-0.924688090525181,-0.117201548467393,1.04188963899257,0.759957047363459,-0.378823966073263,-0.381133081290195
0.4425,-0.89612333627281,-0.158409235042017,1.05453257131483,0.772460930250529,-0.361936516511346,-0.410524413739182
0.44255,-0.865464274240775,-0.19865424452401,1.06411851876479,0.785697697635108,-0.345556022880906,-0.440141674754201
0.4426,-0.835367739369076,-0.237003856865201,1.07237159623428,0.789868140905949,-0.324957136214267,-0.464911004691682
0.44265,-0.804848321468978,-0.274346435123387,1.07919475659237,0.796912263815485,-0.306186477780157,-0.490725786035327
0.4427,-0.773233750244448,-0.311382353957889,1.08461610420234,0.805793238602589,-0.288739523689186,-0.517053714913402
0.44275,-0.740102177800654,-0.348634843204497,1.08873702100515,0.815694517849172,-0.27218618943144,-0.543508328417732
0.4428,-0.706579730471359,-0.383762576613256,1.09034230708461,0.821382705074662,-0.246963661851445,-0.574419043223219
0.44285,-0.673407786615436,-0.415349088996514,1.08875687561195,0.823964398794824,-0.215945709205372,-0.608018689589452
0.4429,-0.639666731393454,-0.445395856615441,1.0850625880089,0.828909128231433,-0.190536502249,-0.638372625982435
0.44295,-0.604729467634916,-0.475370408008852,1.08009987564377,0.835296411684668,-0.169207295923816,-0.666089115760854
0.443,-0.569558469196611,-0.503579091406334,1.07313756060294,0.837797477355317,-0.141497663865956,-0.696299813489363
0.44305,-0.534771386151473,-0.52901205385543,1.0637834400069,0.837433682252672,-0.109564846359095,-0.727868835893577
0.4431,-0.499360646546759,-0.553887796241076,1.05324844278783,0.83960107407039,-0.0842594563455713,-0.755341617724821
0.44315,-0.463993550286459,-0.577043051731909,1.04103660201837,0.83871310077882,-0.0544314317613718,-0.784281669017448
0.4432,-0.429068065555904,-0.597816491009286,1.02688455656519,0.8355732026152,-0.0216902531348796,-0.813882949480319
0.44325,-0.39477432259717,-0.615925180865351,1.01069950346252,0.830791283402981,0.0127516595585686,-0.843542942961547
0.4433,-0.359796149570246,-0.634063999767728,0.993860149337973,0.829420341661161,0.038798806936411,-0.868219148597573
0.44335,-0.324593373728196,-0.651345517686565,0.975938891414761,0.825594940559063,0.0681914944031235,-0.893786434962185
0.4434,-0.289439561019751,-0.66723010066215,0.956669661681901,0.819899537080454,0.0997670178133866,-0.919666554893839
0.44345,-0.254466641373082,-0.681442652933121,0.935909294306204,0.81277972624335,0.132636516706934,-0.945416242950282
0.4435,-0.218351196379418,-0.696605947301928,0.914957143681346,0.809172300885719,0.156925272405998,-0.96609757329172
0.44355,-0.181583136882762,-0.711708754778397,0.893291891661159,0.803136041889677,0.184512259023176,-0.987648300912855
0.4436,-0.144491418903691,-0.726059263239781,0.870550682143472,0.795211991889405,0.214311126129895,-1.0095231180193
0.44365,-0.107278338813335,-0.739220577244001,0.846498916057335,0.785826992574097,0.24546478998163,-1.03129178255573
0.4437,-0.07004902217503,-0.750955009757291,0.821004031932321,0.775311283890585,0.277311833717526,-1.05262311760811
0.44375,-0.03283752215334,-0.76117432528433,0.79401184743767,0.763914021179617,0.309356862289158,-1.07327088346878
0.4438,0.00437118384377673,-0.769897389174681,0.765526205330904,0.751817577920521,0.341242988403081,-1.0930605663236
0.44385,0.0416231693469031,-0.777215025654479,0.735591856307575,0.739151041165981,0.372725589545481,-1.11187663071146
0.4439,0.0762776601684908,-0.781909570819154,0.705631910650663,0.716791540312239,0.4082531600809,-1.12504470039314
0.44395,0.10946756576767,-0.784667740450203,0.675200174682533,0.697156264693077,0.441554475018968,-1.13871073971204
0.444,0.142088809572093,-0.786061659794266,0.643972850222173,0.679529338143892,0.472960657738325,-1.15248999588222
0.44405,0.174820632862254,-0.786548913075746,0.611728280213491,0.663296473127581,0.50277602559676,-1.16607249872434
0.4441,0.20544503212922,-0.785125422316456,0.579680390187236,0.638734866525769,0.535873953337762,-1.17460881986353
0.44415,0.235345127352894,-0.782570663750415,0.547225536397521,0.617793455044494,0.566299906323589,-1.18409336136808
0.4442,0.26553017675709,-0.779458579565638,0.513928402808548,0.599406090631907,0.594609967625234,-1.19401605825714
0.44425,0.296688540482009,-0.776184285500459,0.47949574501845,0.582709974408209,0.621258312294038,-1.20396828670225
0.4443,0.326536599899788,-0.771640044086696,0.445103444186908,0.557817553022801,0.651209202725967,-1.20902675574877
0.44435,0.35634325787103,-0.766479845183627,0.410136587312597,0.536578480256085,0.67855493076486,-1.21513341102094
0.4444,0.386977376363669,-0.761145881996564,0.374168505632895,0.51787576929757,0.703867404018453,-1.22174317331602
0.44445,0.418979041257685,-0.75590705849689,0.336928017239205,0.500829463366651,0.727596494926924,-1.22842595829358
0.4445,0.44992244274487,-0.749543187300059,0.299620744555189,0.475556474179369,0.754690633441407,-1.23024710762077
0.44455,0.480950081560274,-0.742614564420361,0.261664482860087,0.453923129717939,0.779221209117742,-1.23314433883568
0.4446,0.512826052846721,-0.735490688644036,0.222664635797315,0.434834335386244,0.801738704944735,-1.23657304033098
0.44465,0.543306486468707,-0.72703711154917,0.183730625080463,0.40822106729946,0.827279617472694,-1.23550068477216
0.4447,0.57097431343988,-0.716533997066988,0.145559683627108,0.376577772658742,0.854598325545658,-1.2311760982044
0.44475,0.59506603594604,-0.703590261321652,0.108524225375612,0.341819414445465,0.882739017509337,-1.2245584319548
0.4448,0.618019964897698,-0.689418083637301,0.0713981187396021,0.314577965046282,0.906387773782202,-1.22096573882848
0.44485,0.638867041478712,-0.673528421597543,0.0346613801188314,0.283503184666499,0.931222399544554,-1.21472558421105
0.4449,0.657115684327976,-0.65567333122491,-0.00144235310306518,0.250023623416782,0.956532058463593,-1.20655568188038
0.44495,0.672627972197388,-0.635783824771665,-0.0368441474257233,0.215193586211046,0.981793861426025,-1.19698744763707
0.445,0.688217673314194,-0.615268590504103,-0.0729490828100913,0.188976258923901,1.00203133431531,-1.19100759323921
0.44505,0.703088885810587,-0.593733012611749,-0.109355873198837,0.159525750611811,1.02317340780278,-1.18269915841459
0.4451,0.716766064039108,-0.570943919661546,-0.145822144377562,0.127924435402708,1.04468575303119,-1.1726101884339
0.44515,0.729012307094532,-0.546788525343854,-0.182223781750678,0.0950033550003089,1.06616059274437,-1.16116394774467
0.4452,0.742465660542901,-0.522592448052467,-0.219873212490434,0.0705985868865749,1.08268853955331,-1.15328712643989
0.44525,0.756111184703975,-0.497855684427423,-0.258255500276552,0.0428084800163755,1.10023000946534,-1.14303848948171
0.4453,0.769238708179053,-0.472231484802113,-0.29700722337694,0.0127094669059394,1.11825735117129,-1.13096681807723
0.44535,0.781382699800639,-0.445496329043314,-0.335886370757325,-0.0188414270481041,1.13635362299999,-1.11751219595188
0.4454,0.792270695170743,-0.417524199351324,-0.374746495819418,-0.0511757713117186,1.15419720596469,-1.10302143465297
0.44545,0.801777263339645,-0.388263620961106,-0.413513642378539,-0.0837866826616404,1.17154827844939,-1.08776159578775
0.4455,0.809884838636721,-0.357718113772132,-0.452166724864589,-0.116303616754814,1.18823618319534,-1.07193256644052
0.44555,0.816651116872271,-0.325929889474469,-0.490721227397801,-0.148468027836333,1.20414719723714,-1.0556791694008
0.4456,0.822182131084837,-0.292966342530546,-0.529215788554292,-0.180110017500396,1.219212764657,-1.0391027471566
0.44565,0.826610241455763,-0.258908949550359,-0.567701291905404,-0.211126823347155,1.23339862044161,-1.02227179709445
0.4457,0.830076593906115,-0.223844357926536,-0.606232235979579,-0.241464058985516,1.24669526727127,-1.00523120828575
0.44575,0.8327177943472,-0.187857546496969,-0.644860247850231,-0.271100224295622,1.25911007348742,-0.988009849191794
